,microtca,microtcb
128,-0.255205608642658,0
129,-0.558701955830978,0
130,-0.12492251957426401,0
131,-0.8804896627476261,0
132,-0.22579079759033502,0
133,1.098609470119303,1
134,0.426945189017332,1
135,-0.7827384481120361,0
136,-0.46406768916122704,0
137,-0.514385145056311,0
138,1.058078426900007,1
139,-0.564781376142328,0
140,-0.129516679349371,0
141,-0.27644874027876104,0
142,0.7987748152661741,1
143,0.511344715980395,1
144,-1.098657028753317,0
145,-0.44767668006118305,0
146,-1.404268682962674,0
147,-0.935686206307164,0
148,-0.629705075176342,0
149,0.7078875203364321,1
150,-1.141866644741337,0
151,0.6385063416068101,1
152,-0.11098451609745001,0
153,-0.530703032542804,0
154,-0.7174168313790961,0
155,0.350595426695807,1
156,-0.5520412205620441,0
157,0.35405312759155105,1
158,1.096425824462637,1
159,0.6813221276489341,1
160,-0.9120180072117361,0
161,-0.799317942406048,0
162,-0.116262077829616,0
163,-0.691815116511959,0
164,-0.24953482556470702,0
165,-0.9695642509369391,0
166,-0.45320088517348706,0
167,-0.537719940857672,0
168,0.260233327601794,1
169,-0.344461966731256,0
170,0.7938218326789771,1
171,-0.078096647348652,0
172,0.6893732861977241,1
173,-1.333953784934256,0
174,-0.557538309248351,0
175,1.495206346284432,1
176,-0.420771632136947,0
177,-0.13252221471290002,0
178,-0.309528146581291,0
179,-0.24947381960373702,0
180,-0.26864993586642605,0
181,0.6560593104143351,1
182,-0.7282314694092781,0
183,-1.076877741519258,0
184,-0.45301843605541703,0
185,-1.100214856928485,0
186,0.6252761810240101,1
187,-0.6128504270764611,0
188,-1.39031202470265,0
189,-0.520005696081925,0
190,-1.935580141034377,0
191,-0.949781134356762,0
192,-0.280300041586213,0
193,0.145600274131989,1
194,0.7677111667966201,1
195,-0.17081778052172603,0
196,0.503834590929233,1
197,-0.47216735399413806,0
198,-0.8848590717673841,0
199,-0.711989615127791,0
200,0.31641537087697,1
201,0.5900448225075311,1
202,-1.364879717325647,0
203,-1.29373930278754,0
204,-0.580927412461645,0
205,-0.579373570354862,0
206,0.071098631657714,1
207,-0.070487557628386,0
208,-0.40146321635931903,0
209,0.44931594981745004,1
210,1.524440665308727,1
211,-0.39754710890911404,0
212,0.647514538603367,1
213,-0.5430232532907381,0
214,0.8737157514856351,1
215,-0.661434057775048,0
216,0.128827356120944,1
217,0.25199096434239904,1
218,-0.412874462547958,0
219,-0.805710210615114,0
220,-0.8114387950820661,0
221,-0.14052945278392,0
222,-0.998424458019685,0
223,-1.6398510647244962,0
224,0.6055001500774501,1
225,-1.5187903504958151,0
226,-0.8111808843432311,0
227,0.255439438279694,1
228,-1.643406534274436,0
229,-0.665114997593634,0
230,-1.3770478105964261,0
231,-0.800715998143915,0
232,-0.7823773673797381,0
233,-0.234308083242167,0
234,-0.5356242684278331,0
235,0.21606760314244802,1
236,-0.888438879721348,0
237,-0.666719624306035,0
238,-0.6680524959426121,0
239,-0.131118877738716,0
240,-1.8774557702176722,0
241,0.15353475533723202,1
242,-0.588250230744204,0
243,-0.589688887030371,0
244,-0.41463130585344804,0
245,-0.7258244538955001,0
246,0.23967367960730102,1
247,-0.988164224490066,0
248,0.898483041007993,1
249,-0.706791661204043,0
250,0.659324762621864,1
251,-0.16037286268988202,0
252,-1.401449795005211,0
253,-0.339140193268807,0
254,0.772235952316875,1
255,-0.37784274985833605,0
256,0.292175799531649,1
257,0.614106417645629,1
258,-0.9490612748567511,0
259,-1.176720085500003,0
260,-0.29166791015063204,0
261,0.7943584362999321,1
262,-0.73431563706583,0
263,-0.043883809647250006,0
264,0.660668799503849,1
265,-0.962278910619433,0
266,-0.49057396114684204,0
267,-1.905579337489908,0
268,-0.9772157282757651,0
269,-0.41237771523847505,0
270,-0.45315413233204405,0
271,-1.274742719853195,0
272,-1.110307861602284,0
273,-1.382711214568491,0
274,0.669402257905213,1
275,-0.6172070483559711,0
276,-1.30310257589355,0
277,-1.051004345701382,0
278,0.407508668544428,1
279,0.36640295838464904,1
280,-1.293613007393199,0
281,0.30494689014082904,1
282,0.027840293286934003,1
283,-0.540380344688823,0
284,-0.6995866370303591,0
285,-0.9657102091621691,0
286,0.013359618460335001,1
287,-1.346071408732219,0
288,-1.170299332969077,0
289,-0.46724412674764004,0
290,0.42686208725350205,1
291,1.6073077122678852,1
292,-0.06270633868542401,0
293,-1.09074661815233,0
294,0.35920519341614604,1
295,-1.063697026835961,0
296,-0.49723483076714403,0
297,0.8627461645351111,1
298,-0.7414311467245901,0
299,-0.088741548401885,0
300,-0.123713422668333,0
301,-0.12259057057515602,0
302,-0.405634332896436,0
303,-0.945518039238682,0
304,-0.052927214055668005,0
305,-0.471063147442548,0
306,-0.9350481243938991,0
307,0.9018040746587871,1
308,0.41340056455844304,1
309,0.6902918464438761,1
310,-0.250850246146687,0
311,0.025552607904069,1
312,-4.325379479386272e-05,0
313,-0.006861973075252,0
314,-1.457964811731645,0
315,-0.196293510634604,0
316,0.08507368356375901,1
317,-1.172945366472062,0
318,-1.133874336790433,0
319,-1.565734818718653,0
320,0.8974919087264801,1
321,-0.8498459970667761,0
322,-0.700245280144373,0
323,-0.29772271635805203,0
324,-0.817489441705025,0
325,-1.231431235216503,0
326,-0.17836635730177802,0
327,0.17835537313368302,1
328,-1.5235621842020781,0
329,-1.280866986780552,0
330,-0.582300030844578,0
331,-1.599871561877816,0
332,-1.465039914129667,0
333,-0.588141728100672,0
334,-0.7442868694044751,0
335,0.33630755284948705,1
336,-0.44945950442210103,0
337,-0.48226793433096804,0
338,-0.338977156948293,0
339,-0.599806878226214,0
340,-0.46960615464667704,0
341,-0.053983871418378,0
342,-1.078317714578795,0
343,-0.64538253682496,0
344,-1.111865765634653,0
345,-0.364050303239536,0
346,-0.045093924141033005,0
347,0.34590155366512804,1
348,-0.32712062138199804,0
349,0.15143692348634802,1
350,-0.39478870748723005,0
351,-0.058569941088267005,0
352,-0.11010512562528801,0
353,0.487724433514698,1
354,0.202126030402304,1
355,0.46500787360007,1
356,-0.972869557160642,0
357,1.29685256576239,1
358,-0.354019453039747,0
359,-0.33976419415728504,0
360,-0.26309029640315,0
361,-0.014589962904304001,0
362,-0.028050211209167,0
363,-0.7617303822797811,0
364,0.291364814966736,1
365,-0.9406100743078171,0
366,-0.415433643800642,0
367,-1.229771174616287,0
368,-0.007825482545719001,0
369,-0.339331521509986,0
370,0.5949013074106361,1
371,0.15999647770973902,1
372,0.6364114645801191,1
373,0.589217766708033,1
374,0.253108621451194,1
375,-0.448146653503309,0
376,-0.9055114153918951,0
377,-1.540904487481914,0
378,0.501859790915414,1
379,-0.137203777162896,0
380,-0.22265835803852901,0
381,-1.233298291666687,0
382,0.18407417655909802,1
383,-1.598650360245415,0
384,-1.062069500178393,0
385,-0.429106636438138,0
386,-0.04267085177193,0
387,1.5434734991831,1
388,1.338478085559636,1
389,1.377205200744875,1
390,-1.5631242863961572,0
391,-1.66828068901218,0
392,-1.84439429095085,0
393,0.49582698648766904,1
394,0.12815296367762602,1
395,0.08661032733903501,1
396,0.061296894465421005,1
397,-1.602553818992979,0
398,-0.398821661866114,0
399,-0.073165307923124,0
400,-1.462994914760976,0
401,0.11077894183087501,1
402,-0.09808997533522101,0
403,1.187122799121907,1
404,-0.568203538624896,0
405,-0.5946703722270881,0
406,-1.838381353296632,0
407,-0.022708903324546,0
408,-0.42067439908894405,0
409,-1.2906162702763941,0
410,-0.630383742379613,0
411,-0.499305440850742,0
412,-1.006550367173973,0
413,-0.589048551761685,0
414,-0.6518855282103481,0
415,0.223269052770718,1
416,-1.101888504148719,0
417,0.15589505106086302,1
418,-1.175731186446146,0
419,-0.706801395052822,0
420,-1.04687667200396,0
421,-0.104221585565683,0
422,-0.8140623751896101,0
423,-0.939842753996132,0
424,0.38321313064141105,1
425,-1.146680660397285,0
426,0.34022330103680504,1
427,-1.269885532146997,0
428,-0.9150573190165031,0
429,-0.142851874171673,0
430,0.446948070086619,1
431,0.011802705750953001,1
432,-1.3354660138586532,0
433,-0.992014797908323,0
434,-0.573599294499463,0
435,0.25768964717193205,1
436,-1.378981533808664,0
437,-0.39765041312217203,0
438,0.397226411308556,1
439,-1.074827909512921,0
440,0.188305034674937,1
441,-0.653967667036745,0
442,0.027666459656566004,1
443,-1.8204284164615712,0
444,1.230847882477639,1
445,-1.9928588131939031,0
446,-0.5438799698404231,0
447,-0.8204934134474081,0
448,-0.013495919860266001,0
449,0.6979726575421771,1
450,-1.392252485165359,0
451,-0.48282182810619106,0
452,0.10497138493204201,1
453,-1.734940965508831,0
454,0.466330750826958,1
455,-1.6171388178913841,0
456,0.018036198290913002,1
457,-0.152088922657508,0
458,-1.160066122934791,0
459,-1.7710575841446312,0
460,0.10906365114348801,1
461,-0.178478346590477,0
462,-0.7057247134634781,0
463,0.35933822070958105,1
464,0.321993178035604,1
465,-0.107063327600523,0
466,-0.7224041797519051,0
467,-1.189778082342174,0
468,-0.39144868212806605,0
469,0.023337234414627,1
470,-1.086919039256724,0
471,-1.124092158698792,0
472,-1.095216459540669,0
473,0.9141265970467061,1
474,-1.081586150845675,0
475,-0.8369091993359301,0
476,-1.231027319027515,0
477,-1.105447635041541,0
478,-0.9418150810650651,0
479,0.8499034975615031,1
480,-1.279970686932077,0
481,-0.8673296232816881,0
482,-1.01139314309559,0
483,0.34145306226279604,1
484,0.9117428643780121,1
485,0.39046782464866203,1
486,-1.000894773726818,0
487,-0.9641287009372381,0
488,-0.22591847988629601,0
489,-0.9355229250029241,0
490,-0.49408908145539704,0
491,-1.284712349883891,0
492,0.354685394593149,1
493,-0.810797124780646,0
494,0.064933612814995,1
495,-2.248392556908234,0
496,0.423198439366723,1
497,0.5803889294540681,1
498,-0.6702447593898311,0
499,-0.20309320594830202,0
500,-0.28478425402859303,0
501,0.29369787766994504,1
502,-1.034707471361776,0
503,-1.117341296756091,0
504,-0.137070305317361,0
505,-0.188101203814693,0
506,0.26266096190638,1
507,-0.623654973494676,0
508,0.327894457402578,1
509,0.31993817291196003,1
510,-0.8888456697179111,0
511,-0.764546587669925,0
512,-0.7194825803946361,0
513,-1.185903146758583,0
514,-0.747657518405182,0
515,-0.48850006717988204,0
516,-0.5931932764283331,0
517,-0.80706756444069,0
518,-0.51803168154511,0
519,-1.150596396894597,0
520,-1.362323320115261,0
521,0.501824861645648,1
522,-0.8848379675266551,0
523,0.12790037901596502,1
524,-0.40361261731115405,0
525,-0.334078491331528,0
526,-0.9197543258219201,0
527,1.058400745780539,1
528,-1.537943160712104,0
529,0.784621517504662,1
530,0.27771394656794,1
531,-0.8048084113609171,0
532,-1.120825189549197,0
533,-1.486380175196627,0
534,-0.9335827218597681,0
535,-1.228169004753415,0
536,-0.06555531141871701,0
537,-0.87599509158162,0
538,-0.296665588577578,0
539,-0.46123419078871003,0
540,-0.8427874684467511,0
541,0.166279535833626,1
542,0.12760566978367202,1
543,0.6350585887666961,1
544,-1.591232164599969,0
545,-1.553553880334079,0
546,-0.110028381931091,0
547,-0.302734843558465,0
548,0.23248964045601,1
549,1.4798982386364241,1
550,1.5221969569233962,1
551,0.8772336211054561,1
552,-1.017499320838831,0
553,0.8270795816549291,1
554,-0.6586286118212971,0
555,-0.309685131721817,0
556,0.6059094057076541,1
557,-1.002588406565201,0
558,-0.683607935118113,0
559,0.5056631085104191,1
560,-0.33642731611021803,0
561,-0.0031878604414170004,0
562,0.21551164472330803,1
563,-0.2865047116321,0
564,-0.6012468413427661,0
565,-0.09001598704316001,0
566,-0.7737187008727061,0
567,0.468230532385119,1
568,0.40704463117225703,1
569,0.7343527904012981,1
570,-0.568409114085489,0
571,0.038154820381699005,1
572,0.7140782965330991,1
573,-0.5569912768924881,0
574,-0.8688470456903401,0
575,-0.558917839869005,0
576,-0.074419755460843,0
577,-0.48828889767084305,0
578,-1.067459021380297,0
579,-0.78331741941373,0
580,-1.075208550357071,0
581,-0.963123500098449,0
582,-1.489045374891313,0
583,-1.619037215437285,0
584,0.717711064884335,1
585,-1.590311046708918,0
586,0.13458735557043702,1
587,-1.078542739826727,0
588,0.533664171015098,1
589,-0.909829434847872,0
590,-0.44476560338993903,0
591,0.824997977807233,1
592,-0.19676227058813703,0
593,-0.32114427367527004,0
594,1.022995910508636,1
595,-1.286088405162277,0
596,-0.839325940610352,0
597,-0.32851606755427004,0
598,-0.36268771089956603,0
599,0.5868659537535641,1
600,-1.2688750817524261,0
601,-0.27650383082407703,0
602,-1.216055529726307,0
603,-1.4630216605352762,0
604,-0.937429633638802,0
605,-1.436578945120969,0
606,-0.5120293892033091,0
607,-0.5100709311011741,0
608,-0.8610462848122631,0
609,-1.482759745985899,0
610,-1.079032538751231,0
611,-0.849613363001795,0
612,-8.1385418563229e-05,0
613,0.23303643369218702,1
614,-0.039951270432844,0
615,-0.728820926358773,0
616,1.042768264551509,1
617,-1.033578202413603,0
618,-0.526091033938894,0
619,-0.030869579534362004,0
620,-0.40789813360425003,0
621,-1.617685426255775,0
622,-0.36814282379080304,0
623,-1.162214021681808,0
624,-0.261769450644522,0
625,-0.29200876333014003,0
626,-0.24977400725776303,0
627,-0.33239320968150404,0
628,0.495344291539325,1
629,-0.07951537293605501,0
630,0.9684199364462991,1
631,-0.27400841886285404,0
632,0.738728845741711,1
633,-0.573426101818443,0
634,-0.100061600165705,0
635,-0.151893281718077,0
636,-0.582871670922106,0
637,0.322868224640845,1
638,-1.145057821363217,0
639,0.28894246815100805,1
640,-0.265558892275215,0
641,0.333658942450598,1
642,-1.453916653216186,0
643,-0.9356749463178321,0
644,-0.28618414054643104,0
645,-1.126643025251392,0
646,0.167041145060167,1
647,-1.242578412224097,0
648,0.832808173405523,1
649,1.4622135280754,1
650,0.06650957695091,1
651,-0.27701093159856804,0
652,-1.173243474555753,0
653,0.330596744711019,1
654,-0.8973234835310081,0
655,-0.559718344674211,0
656,-0.569093415566385,0
657,-0.534287033245705,0
658,-0.7575529708293941,0
659,-0.306039141921333,0
660,-0.773901291894945,0
661,-0.178073500679465,0
662,0.5347087651111151,1
663,0.09080850036611501,1
664,-0.626055722387865,0
665,-1.03394197592226,0
666,0.705224035629177,1
667,0.181842967168292,1
668,-0.074534572895008,0
669,-0.9886055566767441,0
670,-0.54843134389894,0
671,-0.7233636348037911,0
672,-0.547834792890009,0
673,1.11198957856627,1
674,-0.47966298731419804,0
675,-0.6220383920365641,0
676,-0.39664460403323604,0
677,-0.29699055129232205,0
678,0.19659972396691602,1
679,-1.188327152417874,0
680,-1.614821051863031,0
681,-0.791739146552723,0
682,0.28066543470508004,1
683,-1.3112126252936132,0
684,-0.8746045284335641,0
685,-0.8604407423233321,0
686,-0.31920577463898303,0
687,0.47772837834491605,1
688,-0.6298890907368451,0
689,0.533429813937171,1
690,-0.05131951605869801,0
691,-1.177919923931264,0
692,-1.116827329350124,0
693,0.472339462293676,1
694,0.5055902312754761,1
695,-0.11788542492190401,0
696,-0.7003247279400441,0
697,-1.403931088021384,0
698,0.6909619619858071,1
699,0.287588922565578,1
700,0.07548179944480801,1
701,0.024488152167995002,1
702,-1.482603006345737,0
703,-0.396374202259269,0
704,-0.67570318516488,0
705,-1.08480658870445,0
706,-0.32756217824509404,0
707,0.835066954925709,1
708,-0.6836000359340111,0
709,0.6806083786510311,1
710,-0.75169214579426,0
711,0.7406743847239601,1
712,-0.690614104926487,0
713,-0.643103103606914,0
714,-0.43361681449237005,0
715,0.8619591805120991,1
716,-2.674571938552486,0
717,-0.162466581563108,0
718,-0.8443258127047081,0
719,-0.8285536436246991,0
720,-1.243625490194373,0
721,0.673203155868753,1
722,1.36789351059544,1
723,0.017382535866448,1
724,-0.25339471641030403,0
725,-0.684408255584918,0
726,-0.43406937288273706,0
727,0.023511215033597002,1
728,-0.34852499908294804,0
729,-0.5041436965771741,0
730,-0.5082447723872461,0
731,0.6064111977252421,1
732,0.582373215380671,1
733,-0.364390826180004,0
734,0.23098288980554701,1
735,-0.5928583054890361,0
736,-0.28137901776477303,0
737,-0.31022683289587905,0
738,-0.29996780463883704,0
739,-0.54623240209676,0
740,0.5269001612726131,1
741,-0.541091542910304,0
742,-0.947373641921701,0
743,-0.9644250997016071,0
744,0.15163272110508902,1
745,0.939587784232026,1
746,-0.279749806009022,0
747,-0.36804309742240404,0
748,0.9015040142487151,1
749,-0.049385378237539,0
750,-0.41738589568097906,0
751,-1.120630649149924,0
752,-0.9260154288180891,0
753,-0.7285825021887511,0
754,-1.32110891211801,0
755,-0.905464445145973,0
756,-1.51084714474016,0
757,0.09255993325258201,1
758,0.043312357889767006,1
759,0.990707732482161,1
760,0.49308232076935604,1
761,0.684302057850924,1
762,-0.12338326657271001,0
763,1.433841314789623,1
764,-0.10340325404870401,0
765,-0.838795882666154,0
766,-0.208764820921121,0
767,-0.8049709861823191,0
768,-0.360394752192841,0
769,-0.051963829565501,0
770,-0.021924352509666,0
771,-0.5635655013849811,0
772,-0.767980808242767,0
773,-0.69788667418255,0
774,-0.590387250001672,0
775,0.10290303096525401,1
776,-0.647770664682223,0
777,-1.392388226358754,0
778,-1.3743091096026951,0
779,-0.146139150254847,0
780,-0.722699428823196,0
781,-0.383188730217399,0
782,-0.7006694424663751,0
783,-0.000544021579321,0
784,-0.38866911862608805,0
785,0.989633129484592,1
786,-1.17913579363606,0
787,0.13873665143340302,1
788,-0.7035003802351041,0
789,0.034418344136529,1
790,0.065521924999036,1
791,-0.300174510341268,0
792,-1.1388596978152,0
793,0.9756760726911899,1
794,-0.749442154480584,0
795,-1.427190408338252,0
796,-1.108420193080542,0
797,-1.207023260098603,0
798,-0.290778299958795,0
799,-0.29945105086532603,0
800,-0.6783294861463941,0
801,-0.931159870437791,0
802,-0.24023977771635002,0
803,-0.9847835102255681,0
804,-0.032822513355865,0
805,0.24924245404858303,1
806,-0.47917364713544003,0
807,0.39165921561882505,1
808,-1.116828261405322,0
809,-0.8039247670626231,0
810,-0.9433332679509591,0
811,-0.764222687852082,0
812,-1.560426623314973,0
813,-0.44030424643077604,0
814,0.10250824911221301,1
815,-0.17061914054402202,0
816,-1.635581677535645,0
817,-1.382224487600194,0
818,0.40752468237230205,1
819,-0.8891936175341151,0
820,-0.7307655088217151,0
821,-0.044787272915319004,0
822,0.520369999026578,1
823,-0.741336029769025,0
824,-0.6298384838016601,0
825,0.41927891052188104,1
826,0.36837416365457804,1
827,0.11638533996074901,1
828,-1.03020112469419,0
829,-1.228523156039051,0
830,0.49229524657625806,1
831,-0.103935570955433,0
832,-0.719343260619496,0
833,-0.277967607403024,0
834,-0.27097991033198304,0
835,-0.9141522501895181,0
836,-0.855425025040321,0
837,-1.087015807839836,0
838,0.506492104211359,1
839,-0.674488954565163,0
840,-1.2095053985579551,0
841,-0.023026503817531,0
842,-0.9402399909593031,0
843,0.024039579295131,1
844,-0.9264166784733741,0
845,-0.6325397305760421,0
846,0.389213847213346,1
847,-1.1991198405833061,0
848,-0.718597753079652,0
849,-0.7985111573676901,0
850,-1.002440778800004,0
851,-0.8812541466362951,0
852,0.270057895634071,1
853,-0.8984021379179871,0
854,-1.2064643715829,0
855,-0.580331798280179,0
856,-0.22877284531831202,0
857,-0.30148083690453603,0
858,-1.082718625208319,0
859,0.145783346636835,1
860,-0.066680529214801,0
861,-0.45187132425535703,0
862,-0.744640089283162,0
863,0.398616747587395,1
864,-0.11166284179484001,0
865,-0.2558782094375,0
866,-0.5347870529501211,0
867,0.9444653661945961,1
868,-0.859237033450687,0
869,-0.5409552666606741,0
870,-1.145873369149185,0
871,-1.1128905400223421,0
872,-1.169438581345446,0
873,-0.46153475408426503,0
874,-1.425326036659498,0
875,0.537183884225645,1
876,-0.6034182514001161,0
877,-1.010883129706679,0
878,-1.068973123148639,0
879,-1.124819195000644,0
880,-1.366817225403689,0
881,0.698216114984324,1
882,0.053636808477581004,1
883,-0.8171056702051681,0
884,-1.429634509873456,0
885,-0.873997941062004,0
886,-0.429102300141381,0
887,-1.548428707389418,0
888,-0.364189884212814,0
889,0.34735959059235305,1
890,-0.37120229193471105,0
891,1.802265044332679,1
892,-0.42755451042666404,0
893,-0.937361989550872,0
894,0.6213040137557231,1
895,0.533528257345886,1
896,0.967090320166711,1
897,-0.5563504426586691,0
898,-0.08120134153113401,0
899,-0.297447826661184,0
900,1.233729332056642,1
901,0.271417531331765,1
902,-0.11257467449168901,0
903,-0.38483014312357205,0
904,0.31131509631892,1
905,-0.10252613697209301,0
906,-0.10563990315052801,0
907,-0.530270174376667,0
908,-0.5489917455133421,0
909,-1.463817941292018,0
910,-0.698405625063892,0
911,-0.31714481039222503,0
912,-0.6890427650001031,0
913,-0.7389154036973,0
914,0.27940713580764404,1
915,-0.6244065505017521,0
916,-1.406872931244064,0
917,0.02310536783827,1
918,-0.614049649471713,0
919,-0.085123856050695,0
920,-1.593907445554176,0
921,-1.001282616825924,0
922,-1.405973794863335,0
923,-0.637734867391859,0
924,0.11130982362995301,1
925,-0.45087706059640204,0
926,-0.31965047884623804,0
927,-1.553043942153634,0
928,0.087223769830388,1
929,0.470168398073234,1
930,-1.5286596897323181,0
931,-0.9272183039378911,0
932,-0.5761462815292361,0
933,0.137134554647264,1
934,-1.276609427176989,0
935,-1.016962648797748,0
936,-0.7194846519404331,0
937,-0.5172741936181591,0
938,-0.760106724206639,0
939,-0.9873664527985121,0
940,-1.054024712880735,0
941,0.997450652419511,1
942,-0.659612070514144,0
943,-0.270228971209093,0
944,-0.672094348212605,0
945,0.944231587876808,1
946,0.092310017334169,1
947,-0.263931400001436,0
948,-0.308094235301401,0
949,-1.52933262445312,0
950,-1.140838528036497,0
951,-0.230554233106423,0
952,0.043738377007309,1
953,1.043267172110445,1
954,-1.143459562178916,0
955,0.567536892018165,1
956,-0.285778103786173,0
957,-0.42443275482768705,0
958,-0.6756194923905311,0
959,-0.40252784276450304,0
960,0.719822410166566,1
961,-0.664676238303595,0
962,-0.018404669869018002,0
963,-0.42011484502948404,0
964,0.43143893710782305,1
965,-0.39936191465483906,0
966,-0.454355278539874,0
967,-0.6146352597646201,0
968,-0.21202390159429102,0
969,-0.8749078767410161,0
970,-0.23829368531357803,0
971,-0.428409227661299,0
972,-0.56491900582702,0
973,0.156210010567567,1
974,-1.2608738434311961,0
975,-0.42138953955719805,0
976,-1.933899862641447,0
977,-1.00858107527845,0
978,-1.236439500841662,0
979,-1.130922256344264,0
980,-0.5324813631006441,0
981,-0.7190369649560111,0
982,-0.44296508658430106,0
983,0.22959519393448502,1
984,-0.7361488550537221,0
985,-0.287353273824739,0
986,-1.3950745047857231,0
987,-1.664500122676174,0
988,-0.9200843660884801,0
989,0.6572514605942811,1
990,1.101428460447785,1
991,0.022026103199211,1
992,-0.177041523258668,0
993,-0.7488428310997861,0
994,0.579529445020547,1
995,0.875068945223007,1
996,-1.7990621024217912,0
997,-1.018156650488926,0
998,0.15612185056437503,1
999,-0.6995053270303561,0
1000,-0.3178024066413,0
1001,-0.10660971279289201,0
1002,-0.784367911996343,0
1003,0.746409401680019,1
1004,-0.09754776988971801,0
1005,0.12492233283520401,1
1006,0.9598024020997371,1
1007,0.05073686036796601,1
1008,-0.5028272023686801,0
1009,-0.6609473526539591,0
1010,-0.7189689692732091,0
1011,-0.16475854050687,0
1012,-0.95040318741518,0
1013,-0.647511979821446,0
1014,-1.285320144632405,0
1015,0.470811118846708,1
1016,-0.34619925647702005,0
1017,-0.46733346072952703,0
1018,-1.227625040945892,0
1019,-1.533499189540667,0
1020,-0.182718052928724,0
1021,-0.926658514846266,0
1022,-0.43122244667825405,0
1023,-0.485754662832012,0
1024,-1.338339715078791,0
1025,0.591054976825934,1
1026,-0.602234703118257,0
1027,-0.26785685334832204,0
1028,-0.8918725351896201,0
1029,0.21649654481996003,1
1030,-1.541322537831551,0
1031,-1.655815819419023,0
1032,0.19659140018551802,1
1033,-1.242486138451367,0
1034,-1.135962493743266,0
1035,-1.489627428000476,0
1036,-0.6260396833039661,0
1037,0.42255547679342503,1
1038,-0.6060072802183311,0
1039,0.48078401661194103,1
1040,-0.30224247571975504,0
1041,0.05805879957085901,1
1042,-0.125035932254865,0
1043,-1.154322018330883,0
1044,-0.37103040000748705,0
1045,-0.7766204207030171,0
1046,-0.9193950621432591,0
1047,-0.896247506917151,0
1048,-0.6539681874445951,0
1049,-0.40389511939397205,0
1050,0.23291544505561002,1
1051,-0.9919340644280731,0
1052,-1.082749642537647,0
1053,-0.31331758599325304,0
1054,-0.11298261672007101,0
1055,-1.422980367428247,0
1056,-0.651080698682405,0
